probe_id	symbol	gene_id	ensembl_id
10351903	Olfr420	258302	ENSMUSG00000055033
10351905	Spta1	20739	ENSMUSG00000026532
10351959	Mptx1	66289	ENSMUSG00000026531
10351961	Olfr417	258238	ENSMUSG00000066672
10351963	Olfr248	258709	ENSMUSG00000059503
10351966	Olfr414	258756	ENSMUSG00000051509
10351968	Olfr220	546747	ENSMUSG00000066671
10351971	Fmn2	54418	ENSMUSG00000028354
10352000	Kmo	98256	ENSMUSG00000039783
10352020	Wdr64	75820	ENSMUSG00000026523
10352048	Exo1	26909	ENSMUSG00000039748
10352066	Sdccag8	76816	ENSMUSG00000026504
10352092	Zbtb18	30928	ENSMUSG00000063659
10352097	1700016C15Rik	69428	ENSMUSG00000015962
10352119	Desi2	78825	ENSMUSG00000026502
10352133	Efcab2	68226	ENSMUSG00000026495
10352143	Kif26b	269152	ENSMUSG00000026494
10352152	Kif26b	269152	ENSMUSG00000026494
10352166	Cnst	226744	ENSMUSG00000038949
10352178	Sccpdh	109232	ENSMUSG00000038936
10352194	Cdc42bpa	226751	ENSMUSG00000026490
10352234	Itpkb	320404	ENSMUSG00000038855
10352242	Parp1	11545	ENSMUSG00000026496
10352267	Lin9	72568	ENSMUSG00000058729
10352281	Acbd3	170760	ENSMUSG00000026499
10352294	Sde2	208768	ENSMUSG00000038806
10352302	Lefty2	320202	ENSMUSG00000066652
10352306	Pycr2	69051	ENSMUSG00000026520
10352314	Lefty1	13590	ENSMUSG00000038793
10352320	Tmem63a	208795	ENSMUSG00000026519
10352344	9130409I23Rik	619326	ENSMUSG00000038768
10352348	Cnih4	98417	ENSMUSG00000062169
10352356	Haus5	71909	ENSMUSG00000078762
10352358	Cnih3	72978	ENSMUSG00000026514
10352369	Dnah14	240960	ENSMUSG00000047369
10352377	Dnah14	240960	ENSMUSG00000047369
10352393	Srp9	27058	ENSMUSG00000026511
10352396	Trp53bp2	209456	ENSMUSG00000026510
10352416	Capn8	170725	ENSMUSG00000038599
10352439	Susd4	96935	ENSMUSG00000038576
10352448	Dusp10	63953	ENSMUSG00000039384
10352459	Rab3gap2	98732	ENSMUSG00000039318
10352499	Mir194-1	387189	ENSMUSG00000065581
10352501	Mir215	387211	ENSMUSG00000065562
10352503	Bpnt1	23827	ENSMUSG00000026617
10352514	Eprs	107508	ENSMUSG00000026615
10352548	Slc30a10	226781	ENSMUSG00000026614
10352558	D1Pas1	110957	ENSMUSG00000039224
10352562	Gpatch2	67769	ENSMUSG00000039210
10352576	Esrrg	26381	ENSMUSG00000026610
10352586	Ush2a	22283	ENSMUSG00000026609
10352661	Ptpn14	19250	ENSMUSG00000026604
10352690	Angel2	52477	ENSMUSG00000026634
10352703	A230020J21Rik	100125339	ENSMUSG00000097845
10352705	Spata45	75558	ENSMUSG00000057072
10352709	Nsl1	381318	ENSMUSG00000062510
10352717	Batf3	381319	ENSMUSG00000026630
10352725	Tmem206	66950	ENSMUSG00000026627
10352756	Lpgat1	226856	ENSMUSG00000026623
10352767	Nek2	18005	ENSMUSG00000026622
10352777	Slc30a1	22782	ENSMUSG00000037434
10352781	Rd3	74023	ENSMUSG00000049353
10352794	Gm10516	100038712	ENSMUSG00000097316
10352798	Kcnh1	16510	ENSMUSG00000058248
10352815	Irf6	54139	ENSMUSG00000026638
10352827	A130010J15Rik	319266	ENSMUSG00000079144
10352829	A130010J15Rik	319266	ENSMUSG00000079144
10352838	Lamb3	16780	ENSMUSG00000026639
10352867	Plxna2	18845	ENSMUSG00000026640
10352905	Cd34	12490	ENSMUSG00000016494
10352914	A330023F24Rik	320977	ENSMUSG00000096929
10352920	Xkr4	497097	ENSMUSG00000051951
10352928	Rp1	19888	ENSMUSG00000025900
10352936	Sox17	20671	ENSMUSG00000025902
10352947	Mrpl15	27395	ENSMUSG00000033845
10352954	Hmgb3	15354	ENSMUSG00000015217
10352957	Rgs20	58175	ENSMUSG00000002459
10352969	Npbwr1	226304	ENSMUSG00000033774
10353004	Cks2	66197	ENSMUSG00000062248
10353008	Rnf7	19823	ENSMUSG00000051234
10353010	Mybl1	17864	ENSMUSG00000025912
10353028	Vcpip1	70675	ENSMUSG00000045210
10353032	Rpa3	68240	ENSMUSG00000012483
10353034	Snord87	266793	ENSMUSG00000093178
10353036	Tcf24	100039596	ENSMUSG00000099032
10353038	Ppp1r42	69312	ENSMUSG00000025916
10353050	Cops5	26754	ENSMUSG00000025917
10353064	Arfgef1	211673	ENSMUSG00000067851
10353102	Cpa6	329093	ENSMUSG00000042501
10353117	Slco5a1	240726	ENSMUSG00000025938
10353127	Prdm14	383491	ENSMUSG00000042414
10353135	Ncoa2	17978	ENSMUSG00000005886
10353167	Tram1	72265	ENSMUSG00000025935
10353181	Lactb2	212442	ENSMUSG00000025937
10353192	Eya1	14048	ENSMUSG00000025932
10353213	Msc	17681	ENSMUSG00000025930
10353219	Sumo2	170930	ENSMUSG00000020738
10353221	Trpa1	277328	ENSMUSG00000032769
10353252	Sbspon	226866	ENSMUSG00000032719
10353258	4930444P10Rik	75799	ENSMUSG00000067795
10353265	Rpl7	19989	ENSMUSG00000043716
10353272	Stau2	29819	ENSMUSG00000025920
10353288	Ube2w	66799	ENSMUSG00000025939
10353296	Tceb1	67923	ENSMUSG00000079658
10353309	Jph1	57339	ENSMUSG00000042686
10353311	Jph1	57339	ENSMUSG00000042686
10353320	Crisp4	78081	ENSMUSG00000025774
10353330	Defb44-ps	654454	ENSMUSG00000070977
10353333	Defb18	654460	ENSMUSG00000073735
10353346	Pkhd1	241035	ENSMUSG00000043760
10353415	Il17f	257630	ENSMUSG00000041872
10353420	Mcm3	17215	ENSMUSG00000041859
10353438	Tram2	170829	ENSMUSG00000041779
10353450	Gm4956	241041	ENSMUSG00000025936
10353460	Kcnq5	226922	ENSMUSG00000028033
10353475	Eif3m	98221	ENSMUSG00000027170
10353519	4933415F23Rik	66755	ENSMUSG00000073730
10353524	Ogfrl1	70155	ENSMUSG00000026158
10353533	Smap1	98366	ENSMUSG00000026155
10353545	1110058L19Rik	68002	ENSMUSG00000026154
10353549	Fam135a	68187	ENSMUSG00000026153
10353574	Col19a1	12823	ENSMUSG00000026141
10353624	ND4L	17720	ENSMUSG00000065947
10353630	COX2	17709	ENSMUSG00000064354
10353632	Bai3	210933	ENSMUSG00000033569
10353669	4931408C20Rik	210940	ENSMUSG00000073722
10353676	Gm597	210962	ENSMUSG00000048411
10353689	Phf3	213109	ENSMUSG00000048874
10353721	4931428L18Rik	70988	ENSMUSG00000086727
10353733	Prim2	19076	ENSMUSG00000026134
10353750	Bag2	213539	ENSMUSG00000042215
10353754	Zfp451	98403	ENSMUSG00000042197
10353773	Gm15455	433287	ENSMUSG00000031060
10353775	Bend6	320705	ENSMUSG00000042182
10353783	Ccdc115	69668	ENSMUSG00000042111
10353786	Prss40	21756	ENSMUSG00000037529
10353794	Fam168b	214469	ENSMUSG00000037503
10353803	Uggt1	320011	ENSMUSG00000037470
10353844	Neurl3	214854	ENSMUSG00000047180
10353849	Kansl3	226976	ENSMUSG00000010453
10353871	Lman2l	214895	ENSMUSG00000001143
10353878	Ankrd23	78321	ENSMUSG00000067653
10353891	Ankrd39	109346	ENSMUSG00000079610
10353899	Sema4c	20353	ENSMUSG00000026121
10353915	Fam178b	381337	ENSMUSG00000046337
10353923	Fam178b	381337	ENSMUSG00000046337
10353947	Tmem131	56030	ENSMUSG00000026116
10353993	Coa5	76178	ENSMUSG00000026112
10354003	Mgat4a	269181	ENSMUSG00000026110
10354019	2010300C02Rik	72097	ENSMUSG00000026090
10354031	Tsga10	211484	ENSMUSG00000060771
10354054	Mitd1	69028	ENSMUSG00000026088
10354065	Lyg2	332427	ENSMUSG00000061584
10354072	Lyg1	69541	ENSMUSG00000026085
10354079	Txndc9	98258	ENSMUSG00000058407
10354085	Rev1	56210	ENSMUSG00000026082
10354111	Aff3	16764	ENSMUSG00000037138
10354141	Lonrf2	381338	ENSMUSG00000048814
10354157	Chst10	98388	ENSMUSG00000026080
10354168	Tbc1d8	54610	ENSMUSG00000003134
10354191	Rnf149	67702	ENSMUSG00000048234
10354207	Creg2	263764	ENSMUSG00000050967
10354216	Rfx8	619289	ENSMUSG00000057173
10354220	Mfsd9	211798	ENSMUSG00000041945
10354229	Pantr1	66297	ENSMUSG00000060424
10354233	Tgfbrap1	73122	ENSMUSG00000070939
10354247	Fhl2	14200	ENSMUSG00000008136
10354258	Uxs1	67883	ENSMUSG00000057363
10354267	Mettl21c	433294	ENSMUSG00000047343
10354273	Ccdc168	102636082	ENSMUSG00000091844
10354286	Kdelc1	72050	ENSMUSG00000026047
10354299	Mettl21e	403183	ENSMUSG00000046828
10354309	Col5a2	12832	ENSMUSG00000026042
10354374	Slc40a1	53945	ENSMUSG00000025993
10354389	Slc39a10	227059	ENSMUSG00000025986
10354418	Nabp1	109019	ENSMUSG00000026107
10354432	Myo1b	17912	ENSMUSG00000018417
10354472	Gls	14660	ENSMUSG00000026103
10354494	Nab1	17936	ENSMUSG00000002881
10354506	Mfsd6	98682	ENSMUSG00000041439
10354521	Inpp1	16329	ENSMUSG00000026102
10354529	1700019D03Rik	67080	ENSMUSG00000043629
10354534	1700019A02Rik	69397	ENSMUSG00000060715
10354542	Pms1	227099	ENSMUSG00000026098
10354555	Asnsd1	70396	ENSMUSG00000026095
10354581	Dnah7a	627872	ENSMUSG00000096141
10354588	Stk17b	98267	ENSMUSG00000026094
10354598	Hecw2	329152	ENSMUSG00000042807
10354630	Gtf3c3	98488	ENSMUSG00000041303
10354647	Pgap1	241062	ENSMUSG00000073678
10354649	Pgap1	241062	ENSMUSG00000073678
10354677	Ankrd44	329154	ENSMUSG00000052331
10354704	Sf3b1	81898	ENSMUSG00000025982
10354732	Hspd1	15510	ENSMUSG00000025980
10354739	Atp5l	27425	ENSMUSG00000038717
10354741	Rftn2	74013	ENSMUSG00000025978
10354753	Boll	75388	ENSMUSG00000025977
10354753	Boll	75388	ENSMUSG00000100030
10354773	Hsfy2	71066	ENSMUSG00000045336
10354777	Satb2	212712	ENSMUSG00000038331
10354792	Tyw5	68736	ENSMUSG00000048495
10354807	Kctd18	51960	ENSMUSG00000054770
10354816	Clk1	12747	ENSMUSG00000026034
10354832	Ppil3	70225	ENSMUSG00000026035
10354845	Orc2	18393	ENSMUSG00000026037
10354868	Fam126b	213056	ENSMUSG00000038174
10354883	Als2cr12	108812	ENSMUSG00000047528
10354897	Trak2	70827	ENSMUSG00000026028
10354921	Als2cr11	73463	ENSMUSG00000072295
10354938	Tmem237	381259	ENSMUSG00000038079
10354955	Mpp4	227157	ENSMUSG00000079550
10354979	Als2	74018	ENSMUSG00000026024
10355017	Sumo1	22218	ENSMUSG00000026021
10355024	Ica1l	70375	ENSMUSG00000026018
10355037	Wdr12	57750	ENSMUSG00000026019
10355050	Raph1	77300	ENSMUSG00000026014
10355069	Ino80d	227195	ENSMUSG00000040865
10355084	Ndufs1	227197	ENSMUSG00000025968
10355109	Gpr1	241070	ENSMUSG00000046856
10355115	Prelid1	66494	ENSMUSG00000021486
10355117	Dytn	241073	ENSMUSG00000069085
10355121	Mdh1b	76668	ENSMUSG00000025963
10355134	4933402D24Rik	74426	ENSMUSG00000025961
10355141	Klf7	93691	ENSMUSG00000025959
10355147	Mettl21a	67099	ENSMUSG00000025956
10355152	Fzd5	14367	ENSMUSG00000045005
10355162	Plekhm3	241075	ENSMUSG00000051344
10355176	Akr1cl	70861	ENSMUSG00000025955
10355191	Crygd	12967	ENSMUSG00000067299
10355193	Crygc	12966	ENSMUSG00000025952
10355199	Crygb	12965	ENSMUSG00000073658
10355205	D630023F18Rik	98303	ENSMUSG00000044816
10355214	Idh1	15926	ENSMUSG00000025950
10355227	Kansl1l	68691	ENSMUSG00000026004
10355246	Acadl	11363	ENSMUSG00000026003
10355259	Myl1	17901	ENSMUSG00000061816
10355266	Lancl1	14768	ENSMUSG00000026000
10355278	Erbb4	13869	ENSMUSG00000062209
10355312	Ikzf2	22779	ENSMUSG00000025997
10355325	Bard1	12021	ENSMUSG00000026196
10355327	Bard1	12021	ENSMUSG00000026196
10355329	Bard1	12021	ENSMUSG00000026196
10355343	Abca12	74591	ENSMUSG00000050296
10355401	Acp1	11431	ENSMUSG00000044573
10355403	Fn1	14268	ENSMUSG00000026193
10355456	Mreg	381269	ENSMUSG00000039395
10355464	Pecr	111175	ENSMUSG00000026189
10355474	March4	381270	ENSMUSG00000039372
10355479	Ankar	319695	ENSMUSG00000039342
10355500	Igfbp5	16011	ENSMUSG00000026185
10355511	Tnp1	21958	ENSMUSG00000026182
10355514	Tns1	21961	ENSMUSG00000055322
10355528	Tns1	21961	ENSMUSG00000055322
10355530	Tns1	21961	ENSMUSG00000055322
10355532	Tns1	21961	ENSMUSG00000055322
10355534	Tns1	21961	ENSMUSG00000055322
10355536	Tns1	21961	ENSMUSG00000055322
10355550	Cxcr1	227288	ENSMUSG00000048480
10355554	Aamp	227290	ENSMUSG00000006299
10355567	Tmbim1	69660	ENSMUSG00000006301
10355582	Usp37	319651	ENSMUSG00000033364
10355611	Zfp142	77264	ENSMUSG00000026135
10355628	Rnf25	57751	ENSMUSG00000026171
10355639	Prkag3	241113	ENSMUSG00000006542
10355658	Fev	260298	ENSMUSG00000055197
10355662	Cryba2	12958	ENSMUSG00000006546
10355668	Mir375	723900	ENSMUSG00000065616
10355670	Ccdc108	241116	ENSMUSG00000047021
10355706	Ihh	16147	ENSMUSG00000006538
10355711	Nhej1	75570	ENSMUSG00000026162
10355717	Slc23a3	22626	ENSMUSG00000026205
10355730	Cnppd1	69171	ENSMUSG00000033159
10355742	Abcb6	74104	ENSMUSG00000026198
10355763	Atg9a	245860	ENSMUSG00000033124
10355785	Glb1l	74577	ENSMUSG00000026200
10355806	Tuba4a	22145	ENSMUSG00000026202
10355813	Ptprn	19275	ENSMUSG00000026204
10355836	Resp18	19711	ENSMUSG00000033061
10355844	Dnpep	13437	ENSMUSG00000026209
10355864	Chpf	74241	ENSMUSG00000032997
10355871	Obsl1	98733	ENSMUSG00000026211
10355893	Epha4	13838	ENSMUSG00000026235
10355916	Pax3	18505	ENSMUSG00000004872
10355931	Farsb	23874	ENSMUSG00000026245
10355958	Ube2v1	66589	ENSMUSG00000078923
10355960	Scg2	20254	ENSMUSG00000050711
10355967	Ap1s3	252903	ENSMUSG00000054702
10355974	Wdfy1	69368	ENSMUSG00000073643
10355984	Serpine2	20720	ENSMUSG00000026249
10355996	Slc25a5	11740	ENSMUSG00000016319
10355998	Fam124b	241128	ENSMUSG00000043230
10356001	Cul3	26554	ENSMUSG00000004364
10356020	Dock10	210293	ENSMUSG00000038608
10356082	Plscr1	22038	ENSMUSG00000032369
10356084	Irs1	16367	ENSMUSG00000055980
10356088	Col4a4	12829	ENSMUSG00000067158
10356137	Tm4sf20	66261	ENSMUSG00000026149
10356145	Slc19a3	80721	ENSMUSG00000038496
10356154	Sphkap	77629	ENSMUSG00000026163
10356172	Pid1	98496	ENSMUSG00000045658
10356177	Dner	227325	ENSMUSG00000036766
10356194	Trip12	14897	ENSMUSG00000026219
10356240	Slc16a14	71781	ENSMUSG00000026220
10356271	A530032D15Rik	381287	ENSMUSG00000052477
10356271	A530032D15Rik	381287	ENSMUSG00000089844
10356293	A630001G21Rik	319997	ENSMUSG00000052760
10356299	Gpr55	227326	ENSMUSG00000049608
10356305	Htr2b	15559	ENSMUSG00000026228
10356312	Ncl	17975	ENSMUSG00000026234
10356335	Nmur1	14767	ENSMUSG00000026237
10356339	Pde6d	18582	ENSMUSG00000026239
10356345	Nppc	18159	ENSMUSG00000026241
10356351	Rpl6	19988	ENSMUSG00000029614
10356353	Alppl2	11650	ENSMUSG00000026246
10356367	Alpi	76768	ENSMUSG00000079440
10356379	Ecel1	13599	ENSMUSG00000026247
10356403	Kcnj13	100040591	ENSMUSG00000079436
10356406	Ngef	53972	ENSMUSG00000026259
10356423	Usp40	227334	ENSMUSG00000005501
10356457	Dnajb3	15504	ENSMUSG00000081984
10356470	Glrp1	14659	ENSMUSG00000062310
10356475	Arl4c	320982	ENSMUSG00000049866
10356484	Gbx2	14472	ENSMUSG00000034486
10356489	Asb18	208372	ENSMUSG00000067081
10356498	Iqca	74918	ENSMUSG00000026301
10356510	Iqca	74918	ENSMUSG00000026301
10356512	Iqca	74918	ENSMUSG00000026301
10356514	Iqca	74918	ENSMUSG00000026301
10356520	Col6a3	12835	ENSMUSG00000048126
10356568	Rab17	19329	ENSMUSG00000026304
10356577	Ilkap	67444	ENSMUSG00000026309
10356593	Hes6	55927	ENSMUSG00000067071
10356601	Per2	18627	ENSMUSG00000055866
10356626	Hdac4	208727	ENSMUSG00000026313
10356628	Hdac4	208727	ENSMUSG00000026313
10356657	Ndufa10	67273	ENSMUSG00000026260
10356671	Olfr1416	259040	ENSMUSG00000067064
10356675	Olfr1414	259041	ENSMUSG00000042849
10356677	Myeov2	66915	ENSMUSG00000073616
10356681	Otos	260301	ENSMUSG00000044055
10356689	Ankmy1	241158	ENSMUSG00000034212
10356710	9430060I03Rik	100037260	ENSMUSG00000100632
10356712	Kif1a	16560	ENSMUSG00000014602
10356764	2310007B03Rik	71874	ENSMUSG00000034159
10356771	Mterf4	69821	ENSMUSG00000026273
10356780	Pask	269224	ENSMUSG00000026274
10356800	Hdlbp	110611	ENSMUSG00000034088
10356833	Stk25	59041	ENSMUSG00000026277
10356848	Thap4	67026	ENSMUSG00000026279
10356859	Dtymk	21915	ENSMUSG00000026281
10356866	Pdcd1	18566	ENSMUSG00000026285
10356880	St8sia4	20452	ENSMUSG00000040710
10356886	Slco4c1	227394	ENSMUSG00000040693
10356900	Slco6b1	67854	ENSMUSG00000045463
10356918	Slco6c1	74441	ENSMUSG00000026331
10356932	D1Ertd622e	52392	ENSMUSG00000044768
10356936	Ppip5k2	227399	ENSMUSG00000040648
10356968	Pam	18484	ENSMUSG00000026335
10357003	Rnf152	320311	ENSMUSG00000047496
10357008	Pign	27392	ENSMUSG00000056536
10357043	Bcl2	12043	ENSMUSG00000057329
10357051	Kdsr	70750	ENSMUSG00000009905
10357064	Vps4b	20479	ENSMUSG00000009907
10357072	Serpinb3a	20248	ENSMUSG00000044594
10357077	Serpinb3d	394252	ENSMUSG00000058017
10357084	Serpinb3b	383548	ENSMUSG00000073602
10357090	Serpinb3c	381286	ENSMUSG00000073601
10357103	Cdh19	227485	ENSMUSG00000047216
10357115	Dsel	319901	ENSMUSG00000038702
10357124	Tsn	22099	ENSMUSG00000026374
10357137	Gli2	14633	ENSMUSG00000048402
10357155	Inhbb	16324	ENSMUSG00000037035
10357158	Ralb	64143	ENSMUSG00000004451
10357164	Epb4.1l5	226352	ENSMUSG00000026383
10357191	Ptpn4	19258	ENSMUSG00000026384
10357220	Tmem177	66343	ENSMUSG00000036975
10357222	Cfap221	226356	ENSMUSG00000036962
10357239	Tmem37	170706	ENSMUSG00000050777
10357242	Dbi	13167	ENSMUSG00000026385
10357249	Steap3	68428	ENSMUSG00000026389
10357261	Marco	17167	ENSMUSG00000026390
10357280	Insig2	72999	ENSMUSG00000003721
10357288	Htr5b	15564	ENSMUSG00000050534
10357292	Ddx18	66942	ENSMUSG00000001674
10357300	Dpp10	269109	ENSMUSG00000036815
10357332	Actr3	74117	ENSMUSG00000026341
10357339	Lypd1	72585	ENSMUSG00000026344
10357345	Nckap5	210356	ENSMUSG00000049690
10357363	Nckap5	210356	ENSMUSG00000049690
10357371	Tmem163	72160	ENSMUSG00000026347
10357381	Map3k19	22625	ENSMUSG00000051590
10357391	Zranb3	226409	ENSMUSG00000036086
10357418	Lct	226413	ENSMUSG00000026354
10357436	Mcm6	17219	ENSMUSG00000026355
10357454	Dars	226414	ENSMUSG00000026356
10357472	Cxcr4	12767	ENSMUSG00000045382
10357480	Daf2	13137	ENSMUSG00000026401
10357488	Cd55	13136	ENSMUSG00000026399
10357500	Zp3r	22789	ENSMUSG00000042554
10357516	C4bp	12269	ENSMUSG00000026405
10357535	Pfkfb2	18640	ENSMUSG00000026409
10357553	Il24	93672	ENSMUSG00000026420
10357562	Il20	58181	ENSMUSG00000026416
10357570	Il19	329244	ENSMUSG00000016524
10357579	Mapkapk2	17164	ENSMUSG00000016528
10357590	Dyrk3	226419	ENSMUSG00000016526
10357594	Rassf5	54354	ENSMUSG00000026430
10357604	Ikbke	56489	ENSMUSG00000042349
10357630	Srgap2	14270	ENSMUSG00000026425
10357660	Mfsd4	213006	ENSMUSG00000059149
10357676	Cdk18	18557	ENSMUSG00000026437
10357698	Tmcc2	68875	ENSMUSG00000042066
10357705	Cntn2	21367	ENSMUSG00000053024
10357736	Nfasc	269116	ENSMUSG00000026442
10357773	Mdm4	17248	ENSMUSG00000054387
10357788	Ppp1r15b	108954	ENSMUSG00000046062
10357790	Sox13	20668	ENSMUSG00000070643
10357808	Snrpe	20643	ENSMUSG00000090553
10357833	Atp2b4	381290	ENSMUSG00000026463
10357858	Optc	269120	ENSMUSG00000010311
10357870	Prelp	116847	ENSMUSG00000041577
10357875	Btg2	12227	ENSMUSG00000020423
10357878	Adora1	11539	ENSMUSG00000042429
10357888	Ppfia4	68507	ENSMUSG00000026458
10357917	Tmem183a	57439	ENSMUSG00000042305
10357927	Mgat4e	71001	ENSMUSG00000046367
10357932	Ppp1r12b	329251	ENSMUSG00000073557
10357944	Ppp1r12b	329251	ENSMUSG00000073557
10357946	Ppp1r12b	329251	ENSMUSG00000073557
10357948	Ppp1r12b	329251	ENSMUSG00000073557
10357950	Ppp1r12b	329251	ENSMUSG00000073557
10357952	Ppp1r12b	329251	ENSMUSG00000073557
10357954	Ppp1r12b	329251	ENSMUSG00000073557
10357965	Lgr6	329252	ENSMUSG00000042793
10358023	Gpr37l1	171469	ENSMUSG00000026424
10358027	Elf3	13710	ENSMUSG00000003051
10358038	Rnpep	215615	ENSMUSG00000041926
10358050	Timm17a	21854	ENSMUSG00000062580
10358057	Shisa4	77552	ENSMUSG00000041889
10358064	Ipo9	226432	ENSMUSG00000041879
10358091	Nav1	215690	ENSMUSG00000009418
10358124	Pkp1	18772	ENSMUSG00000026413
10358140	Igfn1	226438	ENSMUSG00000051985
10358177	5730559C18Rik	67313	ENSMUSG00000041605
10358188	Gpr25	383563	ENSMUSG00000052759
10358191	Camsap2	67886	ENSMUSG00000041570
10358210	Nr5a2	26424	ENSMUSG00000026398
10358224	Ptprc	19264	ENSMUSG00000026395
10358259	Nek7	59125	ENSMUSG00000026393
10358272	Lhx9	16876	ENSMUSG00000019230
10358283	Crb1	170788	ENSMUSG00000063681
10358299	Gm4788	214403	ENSMUSG00000070594
10358315	Cfhr1	50702	ENSMUSG00000057037
10358339	Cfh	12628	ENSMUSG00000026365
10358359	Cdc73	214498	ENSMUSG00000026361
10358379	Trove2	20822	ENSMUSG00000018199
10358389	Rgs2	19735	ENSMUSG00000026360
10358399	Rgs13	246709	ENSMUSG00000051079
10358408	Rgs1	50778	ENSMUSG00000026358
10358415	Rgs21	624910	ENSMUSG00000098509
10358421	Rgs18	64214	ENSMUSG00000026357
10358432	Zfp825	235956	ENSMUSG00000069208
10358434	Pla2g4a	18783	ENSMUSG00000056220
10358457	Bex4	406217	ENSMUSG00000047844
10358459	BC003331	226499	ENSMUSG00000006010
10358476	Prg4	96875	ENSMUSG00000006014
10358490	Hmcn1	545370	ENSMUSG00000066842
10358513	Hmcn1	545370	ENSMUSG00000066842
10358515	Hmcn1	545370	ENSMUSG00000066842
10358517	Hmcn1	545370	ENSMUSG00000066842
10358519	Hmcn1	545370	ENSMUSG00000066842
10358521	Hmcn1	545370	ENSMUSG00000066842
10358523	Hmcn1	545370	ENSMUSG00000066842
10358525	Hmcn1	545370	ENSMUSG00000066842
10358527	Hmcn1	545370	ENSMUSG00000066842
10358529	Hmcn1	545370	ENSMUSG00000066842
10358531	Hmcn1	545370	ENSMUSG00000066842
10358533	Hmcn1	545370	ENSMUSG00000066842
10358535	Hmcn1	545370	ENSMUSG00000066842
10358537	Hmcn1	545370	ENSMUSG00000066842
10358539	Hmcn1	545370	ENSMUSG00000066842
10358541	Hmcn1	545370	ENSMUSG00000066842
10358543	Hmcn1	545370	ENSMUSG00000066842
10358545	Hmcn1	545370	ENSMUSG00000066842
10358547	Hmcn1	545370	ENSMUSG00000066842
10358549	Hmcn1	545370	ENSMUSG00000066842
10358551	Hmcn1	545370	ENSMUSG00000066842
10358553	Hmcn1	545370	ENSMUSG00000066842
10358555	Hmcn1	545370	ENSMUSG00000066842
10358557	Hmcn1	545370	ENSMUSG00000066842
10358559	Hmcn1	545370	ENSMUSG00000066842
10358561	Hmcn1	545370	ENSMUSG00000066842
10358563	Hmcn1	545370	ENSMUSG00000066842
10358565	Hmcn1	545370	ENSMUSG00000066842
10358567	Hmcn1	545370	ENSMUSG00000066842
10358569	Hmcn1	545370	ENSMUSG00000066842
10358571	Hmcn1	545370	ENSMUSG00000066842
10358573	Hmcn1	545370	ENSMUSG00000066842
10358575	Hmcn1	545370	ENSMUSG00000066842
10358577	Hmcn1	545370	ENSMUSG00000066842
10358579	Hmcn1	545370	ENSMUSG00000066842
10358581	Hmcn1	545370	ENSMUSG00000066842
10358583	Hmcn1	545370	ENSMUSG00000066842
10358585	Hmcn1	545370	ENSMUSG00000066842
10358587	Hmcn1	545370	ENSMUSG00000066842
10358589	Hmcn1	545370	ENSMUSG00000066842
10358591	Hmcn1	545370	ENSMUSG00000066842
10358593	Hmcn1	545370	ENSMUSG00000066842
10358595	Hmcn1	545370	ENSMUSG00000066842
10358597	Hmcn1	545370	ENSMUSG00000066842
10358599	Hmcn1	545370	ENSMUSG00000066842
10358601	Hmcn1	545370	ENSMUSG00000066842
10358603	Hmcn1	545370	ENSMUSG00000066842
10358605	Hmcn1	545370	ENSMUSG00000066842
10358607	Hmcn1	545370	ENSMUSG00000066842
10358609	Hmcn1	545370	ENSMUSG00000066842
10358611	Hmcn1	545370	ENSMUSG00000066842
10358613	Hmcn1	545370	ENSMUSG00000066842
10358615	Hmcn1	545370	ENSMUSG00000066842
10358617	Hmcn1	545370	ENSMUSG00000066842
10358619	Hmcn1	545370	ENSMUSG00000066842
10358621	Hmcn1	545370	ENSMUSG00000066842
10358623	Hmcn1	545370	ENSMUSG00000066842
10358625	Hmcn1	545370	ENSMUSG00000066842
10358627	Hmcn1	545370	ENSMUSG00000066842
10358629	Hmcn1	545370	ENSMUSG00000066842
10358631	Hmcn1	545370	ENSMUSG00000066842
10358633	Hmcn1	545370	ENSMUSG00000066842
10358635	Hmcn1	545370	ENSMUSG00000066842
10358637	Hmcn1	545370	ENSMUSG00000066842
10358648	Hmcn1	545370	ENSMUSG00000066842
10358650	Hmcn1	545370	ENSMUSG00000066842
10358652	Hmcn1	545370	ENSMUSG00000066842
10358654	Hmcn1	545370	ENSMUSG00000066842
10358656	Hmcn1	545370	ENSMUSG00000066842
10358658	Hmcn1	545370	ENSMUSG00000066842
